close,high,low,open,volume
45.932499,46.025002,45.639999,45.974998,94318000.0
45.427502,45.825001,45.23,45.5625,124130000.0
45.227501,45.6675,44.842499,45.0,129870400.0
44.724998,44.779999,43.837502,43.872501,128044000.0
43.227501,43.267502,42.375,42.580002,95997600.0
43.125,43.610001,43.005001,43.467499,99185600.0
43.630001,43.872501,43.485001,43.6675,83241600.0
43.8825,44.0,43.634998,43.985001,78949600.0
43.962502,44.4375,43.4925,43.922501,109744800.0
43.7425,43.787498,43.2225,43.57,103544800.0
43.287498,43.727501,43.23,43.580002,112861600.0
43.717499,43.75,43.182499,43.302502,111341600.0
43.5825,43.825001,43.2925,43.427502,68280800.0
43.557499,43.967499,43.487499,43.540001,87493600.0
43.2425,43.25,42.845001,42.895,75652800.0
42.764999,43.092499,42.575001,42.950001,68998800.0
43.0075,43.330002,42.747501,42.797501,104457600.0
42.732498,42.860001,42.372501,42.427502,75891200.0
42.605,42.924999,42.4375,42.8125,98507200.0
42.700001,42.814999,42.345001,42.427502,87342800.0
42.544998,43.119999,42.48,42.8475,89960800.0
42.7225,42.75,42.424999,42.525002,89134000.0
42.357498,42.802502,42.3125,42.762501,83973600.0
42.602501,42.665001,42.105,42.247501,95280000.0
42.735001,43.485001,42.584999,43.099998,126966800.0
43.560001,43.892502,43.212502,43.662498,112958400.0
43.544998,43.77,43.087502,43.215,144406400.0
42.8125,42.915001,41.82,41.852501,125982000.0
41.630001,42.244999,41.482498,41.740002,130672400.0
41.610001,42.25,41.139999,41.5275,162958400.0
41.3125,41.537498,40.057499,40.8125,244439200.0
38.669998,39.532501,38.5275,39.0625,166348800.0
39.075001,39.0825,38.415001,38.947498,104768400.0
39.439999,39.532501,38.580002,38.869999,134142000.0
38.174999,38.619999,37.935001,38.5275,101766000.0
38.48,38.785,37.924999,38.537498,92522400.0
38.325001,39.182499,38.154999,39.102501,121576000.0
39.205002,39.470001,38.994999,39.375,135004000.0
38.965,39.415001,38.314999,38.549999,119284800.0
38.735001,38.970001,38.25,38.27,122278800.0
38.267502,38.3475,37.512501,37.567501,114843600.0
37.5,37.817501,37.305,37.712502,129756800.0
38.072498,38.424999,37.877499,38.220001,108092800.0
38.450001,38.4925,37.715,38.125,143122800.0
38.327499,38.6325,37.407501,37.822498,180396400.0
37.6875,37.955002,37.130001,37.389999,164101200.0
36.982498,37.2075,36.474998,37.174999,219111200.0
37.064999,37.137501,35.950001,36.1325,234428400.0
35.547501,36.43,35.5,35.994999,365248800.0
39.48,39.712502,38.557499,38.7225,148158800.0
39.435001,39.84,39.119999,39.6325,140014000.0
39.057499,39.630001,38.637501,39.375,169165600.0
39.037498,39.192501,37.517502,38.959999,212468400.0
39.2925,39.307499,36.68,37.075001,234330000.0
36.7075,37.887501,36.647499,37.037498,148676800.0
37.682499,39.540001,37.407501,39.215,382978400.0
39.2075,40.5275,38.825001,40.099998,259092000.0
40.2225,41.862499,39.772499,41.5,196189200.0
41.517502,41.8825,41.0975,41.345001,135366000.0
40.985001,42.087502,40.682499,41.362499,177151600.0
41.369999,42.27,41.32,42.25,162814800.0
42.737499,43.142502,42.387501,42.622501,127594400.0
42.275002,42.98,42.255001,42.599998,142510800.0
42.157501,42.947498,41.75,42.915001,189126800.0
42.400002,42.522499,40.8325,41.25,248104000.0
42.122501,43.622501,42.075001,43.372501,169126400.0
43.68,43.695,42.605,42.939999,172393600.0
44.172501,45.5975,44.067501,45.237499,165377200.0
46.205002,46.235001,45.302502,46.115002,163210000.0
44.645,45.0825,44.2575,45.072498,158126000.0
44.887501,45.700001,44.424999,45.665001,167080000.0
45.235001,45.322498,43.732498,44.182499,184250000.0
43.560001,43.692501,42.720001,42.877499,165549600.0
43.654999,43.737499,42.564999,43.560001,179994000.0
43.072498,44.150002,43.025002,43.735001,94496000.0
44.195,45.067501,44.137501,44.932499,124496800.0
44.244999,45.3675,43.877499,44.592499,271300800.0
46.465,47.674999,46.247501,47.5,167701200.0
48.3825,48.7425,47.365002,47.625,147713200.0
47.852501,47.9925,46.724998,47.0975,185915200.0
46.700001,48.619999,46.482498,48.474998,243204000.0
48.057499,49.294998,47.862499,47.907501,187531600.0
48.5425,49.962502,48.447498,49.75,204542000.0
51.1175,51.502499,50.5625,51.387501,137463200.0
52.122501,52.529999,51.6875,52.494999,101450400.0
52.487499,52.514999,51.032501,51.4925,133697600.0
50.942501,51.18,50.422501,50.48,127531600.0
50.397499,51.0975,49.5425,51.075001,264654800.0
51.869999,53.412498,51.357498,52.387501,365314800.0
55.555,55.59,54.202499,54.762501,233292800.0
54.715,55.112499,54.154999,54.220001,153435600.0
53.325001,53.794998,52.317501,52.787498,146640000.0
53.060001,54.922501,51.522499,54.797501,183742000.0
54.075001,55.047501,53.1675,53.974998,189033600.0
54.950001,55.345001,54.1875,54.427502,119423200.0
53.772499,56.057499,53.634998,55.650002,163702000.0
55.682499,55.8125,53.674999,53.9575,155071200.0
55.162498,55.84,54.735001,54.947498,115168400.0
54.827499,55.314999,54.357498,54.514999,132314800.0
54.005001,54.935001,53.25,54.465,130325200.0
55.297501,55.66,54.834999,55.575001,91541600.0
55.537498,55.747501,54.189999,54.732498,116736000.0
54.34,55.4575,54.317501,55.290001,123164000.0
55.5275,55.720001,54.209999,55.105,161351600.0
53.612499,54.875,53.080002,53.630001,212497600.0
54.09,56.587502,54.012501,56.365002,167962400.0
56.717499,56.817501,55.5625,55.91,107564000.0
55.942501,56.200001,55.049999,55.552502,118655600.0
56.072498,57.102501,55.145,56.990002,134322000.0
56.997501,58.087502,56.682499,57.695,128168000.0
58.017502,58.3675,57.445,57.512501,114619200.0
57.32,57.5,56.657501,56.8125,99152800.0
56.814999,57.355,56.587502,56.987499,94403200.0
56.435001,56.459999,56.005001,56.197498,91717600.0
56.237499,56.610001,55.884998,55.955002,120724800.0
55.105,55.9375,54.939999,55.25,95938800.0
55.547501,55.705002,54.924999,54.9375,98217600.0
55.197498,55.314999,54.157501,54.205002,110773600.0
54.415001,55.34,54.322498,55.195,384986800.0
55.0075,55.57,54.787498,55.060001,106435200.0
54.592499,54.904999,53.825001,54.625,108495200.0
54.560001,55.462502,54.279999,54.447498,126286800.0
54.470001,55.737499,54.317501,55.537498,148780400.0
55.959999,56.709999,55.630001,56.4375,127997200.0
56.602501,57.087502,55.642502,55.880001,166825600.0
55.267502,56.25,54.959999,56.235001,197114800.0
55.962502,56.075001,54.139999,54.502499,142996000.0
54.5825,55.462502,54.1175,55.237499,158066000.0
55.325001,56.342499,55.177502,55.462502,150479200.0
55.775002,56.837502,55.325001,56.557499,137160000.0
56.717499,57.4175,56.275002,57.247501,133332000.0
57.09,57.294998,56.657501,57.102501,109560400.0
56.907501,57.217499,56.5,56.627499,173360400.0
56.2575,57.064999,55.599998,55.8125,195175200.0
55.744999,55.872501,54.852501,55.037498,109019200.0
54.924999,55.134998,54.73,54.752499,91107200.0
54.485001,54.685001,54.0825,54.287498,82100400.0
54.040001,54.224998,53.7775,54.150002,73905600.0
53.872501,54.262501,53.650002,53.662498,75532800.0
53.762501,54.09,53.459999,53.525002,76072400.0
53.759998,54.297501,53.5075,54.200001,104639200.0
53.865002,54.794998,53.7775,54.525002,121150800.0
54.395,54.487499,53.290001,53.360001,141708000.0
53.330002,53.452499,52.8675,52.9375,114001600.0
52.560001,52.685001,52.0825,52.305,115230400.0
52.4375,52.639999,52.064999,52.540001,82992000.0
52.217499,52.737499,51.924999,52.327499,103563600.0
51.8825,52.275002,51.6675,51.84,98444800.0
52.220001,52.445,51.799999,52.3825,93970400.0
51.8125,51.952499,51.130001,51.512501,90102000.0
51.7775,52.375,51.689999,52.330002,102349600.0
52.267502,52.3125,51.767502,52.0,101701600.0
51.997501,52.185001,51.369999,51.7575,133789600.0
51.8475,52.095001,50.087502,50.145,249616000.0
50.375,50.439999,49.327499,49.782501,271742800.0
47.572498,48.035,47.334999,47.575001,157492000.0
47.477501,48.049999,47.267502,47.974998,84118000.0
47.744999,48.797501,47.525002,48.747501,96096000.0
48.552502,48.990002,48.4025,48.6525,76304000.0
48.705002,48.712502,48.107498,48.264999,66839600.0
48.25,48.415001,48.012501,48.112499,74791600.0
47.9025,47.990002,47.389999,47.669998,63957600.0
47.860001,48.107498,47.5425,47.945,82704800.0
47.970001,48.137501,47.422501,47.422501,81147200.0
47.599998,47.950001,47.482498,47.945,65573600.0
47.862499,47.967499,47.299999,47.4375,62138000.0
47.727501,48.162498,47.605,47.880001,60172400.0
47.8325,47.959999,47.724998,47.77,50055600.0
47.7575,47.852501,47.327499,47.3825,72164400.0
46.970001,47.445,46.9025,47.125,75326000.0
47.587502,47.82,47.544998,47.677502,63756400.0
47.645,47.669998,47.325001,47.375,79026400.0
46.9925,47.107498,46.299999,46.355,69940800.0
46.349998,46.602501,46.07,46.314999,66416800.0
45.98,46.987499,45.884998,46.947498,55819200.0
46.794998,46.825001,45.855,45.955002,70925200.0
46.2775,46.797501,45.727501,46.572498,90950800.0
46.375,46.552502,45.950001,46.025002,69460800.0
46.040001,46.82,46.0075,46.307499,101141200.0
46.107498,46.6325,45.634998,45.747501,98276800.0
45.5425,46.23,45.182499,45.849998,126652400.0
46.23,46.537498,46.174999,46.529999,108801600.0
46.365002,47.087502,46.235001,46.8125,102847600.0
46.625,46.799999,46.432499,46.587502,82514800.0
46.422501,46.5825,45.862499,46.285,134314000.0
47.185001,47.305,46.799999,46.970001,73939600.0
47.209999,47.540001,47.064999,47.5075,246876800.0
47.700001,47.892502,47.555,47.887501,86440400.0
47.674999,48.220001,47.610001,48.105,86553600.0
48.07,48.1525,47.787498,47.8475,67644400.0
47.807499,47.9925,47.552502,47.837502,73234000.0
47.924999,48.0,47.442501,47.7925,106627200.0
48.365002,48.549999,48.084999,48.535,85388800.0
48.494999,48.52,47.98,48.407501,83734400.0
48.327499,48.485001,48.09,48.267502,86264000.0
47.9575,48.355,47.837502,47.91,105064800.0
47.560001,47.564999,46.9375,46.997501,93770000.0
46.717499,47.057499,46.535,46.805,109931200.0
46.875,47.0,46.695,46.93,74762000.0
46.974998,47.1875,46.717499,46.900002,90056400.0
47.145,47.412498,46.912498,47.057499,69844000.0
47.037498,47.209999,46.552502,47.192501,92936000.0
47.09,47.125,46.439999,46.587502,80233600.0
46.790001,47.220001,46.695,47.095001,60962800.0
46.907501,47.317501,46.727501,47.0,73603200.0
46.577499,46.952499,46.532501,46.797501,73190800.0
46.747501,47.227501,46.59,47.0,69176000.0
47.044998,47.115002,46.5,46.517502,76732400.0
46.610001,46.767502,46.275002,46.695,94780800.0
47.037498,47.3825,46.965,47.252499,83115200.0
47.147499,47.514999,46.862499,47.372501,104848800.0
47.509998,47.592499,46.912498,46.935001,111957200.0
46.84,46.849998,46.305,46.637501,92844800.0
46.512501,46.555,45.9175,46.247501,113611200.0
46.290001,46.9175,46.1875,46.294998,169805600.0
45.9575,46.0625,44.5425,44.5625,224805200.0
44.2225,44.375,43.610001,43.970001,136272800.0
44.142502,44.4375,43.450001,43.807499,266157600.0
42.275002,42.299999,41.317501,41.602501,214277600.0
41.314999,41.814999,40.459999,40.532501,169709600.0
40.580002,41.0825,40.157501,41.0,142623200.0
41.055,41.432499,40.842499,41.029999,111852000.0
40.912498,41.355,40.602501,40.654999,113528400.0
40.735001,41.5825,40.305,41.4175,134768000.0
41.310001,41.73,41.022499,41.7075,146062000.0
41.43,42.805,41.357498,42.650002,261964400.0
43.200001,43.8475,43.165001,43.439999,139235200.0
44.459999,44.705002,44.220001,44.452499,83018000.0
44.560001,44.735001,44.102501,44.122501,106421600.0
43.955002,44.047501,43.7075,43.7575,86313600.0
43.682499,43.959999,43.462502,43.695,100497200.0
43.535,43.75,43.259998,43.352501,91557200.0
43.110001,43.48,42.924999,43.057499,89726400.0
43.3125,43.5,42.8825,43.25,113634400.0
42.512501,43.272499,42.462502,42.470001,116070800.0
42.095001,43.119999,42.049999,42.7425,140021200.0
43.200001,43.557499,43.02,43.145,107732800.0
42.9025,43.002499,41.192501,41.220001,138422000.0
42.0975,42.1875,41.220001,41.91,121112000.0
41.669998,42.235001,41.1175,41.66,150347200.0
41.945,42.9375,41.724998,41.952499,153594000.0
41.619999,42.505001,41.297501,41.8125,166674000.0
42.084999,43.787498,41.73,43.419998,163690400.0
43.192501,43.275002,41.610001,42.017502,150164800.0
41.235001,42.48,41.235001,42.0975,164115200.0
42.212502,43.169998,42.150002,42.5,165963200.0
42.817501,43.772499,42.814999,43.759998,148219600.0
43.810001,44.200001,43.735001,43.810001,78597600.0
43.825001,44.3675,43.415001,44.330002,133787200.0
44.505001,44.779999,44.404999,44.662498,157618800.0
44.662498,45.060001,44.517502,44.625,90975200.0
44.610001,45.130001,44.452499,45.080002,117473600.0
44.9925,45.875,44.810001,45.647499,126774000.0
45.43,45.5975,45.052502,45.072498,128828400.0
44.994999,45.0,44.3475,44.490002,128740800.0
44.235001,44.279999,43.767502,43.869999,95096400.0
43.7575,43.962502,43.567501,43.735001,126814000.0
44.1675,44.5625,44.032501,44.477501,95154000.0
44.205002,44.435001,43.630001,43.802502,113605600.0
44.052502,44.075001,43.112499,43.200001,153816000.0
43.75,44.945,43.165001,44.634998,195208000.0
44.529999,45.154999,44.512501,44.814999,151128400.0
44.5975,45.119999,44.540001,44.775002,155712400.0
44.7425,44.8475,44.052502,44.087502,152648800.0
43.875,43.912498,43.384998,43.4175,135249600.0
43.125,43.487499,42.927502,42.950001,123967600.0
42.767502,43.529999,42.752499,43.2075,149886400.0
42.962502,43.564999,42.855,43.012501,135722000.0
43.107498,43.705002,42.942501,43.09,160704400.0
43.247501,43.272499,42.25,42.447498,204588800.0
41.842499,41.884998,40.720001,40.759998,162579600.0
41.084999,41.1875,40.412498,40.487499,130196800.0
40.677502,40.9725,39.377499,39.625,243278000.0
39.102501,39.4725,37.560001,39.267502,282690400.0
38.787498,40.25,38.7575,40.072498,217562000.0
39.884998,40.849998,39.767502,40.772499,206434400.0
40.7575,40.93,38.5,38.7075,272975200.0
39.122501,40.970001,39.0,39.775002,290954000.0
40.125,41.700001,40.025002,41.5,346375200.0
41.945,42.154999,41.689999,41.7925,188923200.0
41.857498,42.110001,41.625,41.717499,129915600.0
41.7425,41.842499,41.174999,41.3825,184192800.0
41.990002,42.540001,41.767502,42.540001,202561600.0
42.877499,43.0,42.514999,43.0,156572000.0
42.7775,43.737499,42.6325,43.627499,166116000.0
43.555,44.325001,43.299999,44.3125,204420400.0
44.259998,44.860001,44.205002,44.325001,130756400.0
44.25,44.445,44.150002,44.325001,108434400.0
44.615002,44.895,44.352501,44.6525,129700400.0
44.814999,45.025002,44.5625,44.842499,124773600.0
44.775002,44.8125,43.767502,44.037498,137547200.0
44.047501,44.8475,44.035,44.474998,118263600.0
44.272499,44.34,43.912498,44.044998,101672400.0
43.82,43.872501,43.622501,43.647499,74670800.0
43.572498,43.575001,43.25,43.290001,95839600.0
43.5825,43.764999,43.352501,43.637501,86336000.0
43.587502,43.9025,43.482498,43.587502,82271200.0
43.75,43.842499,43.262501,43.360001,94640000.0
43.2575,43.3675,43.02,43.134998,89738400.0
43.057499,43.637501,42.990002,43.1325,118071600.0
43.064999,43.075001,42.314999,42.540001,102223600.0
42.307499,42.647499,42.305,42.630001,103999600.0
42.77,42.962502,42.619999,42.75,65920800.0
42.650002,42.695,42.427502,42.525002,85992800.0
42.642502,42.8675,42.419998,42.700001,132742000.0
43.752499,43.855,43.625,43.669998,65397600.0
43.752499,44.005001,43.525002,43.5425,83799600.0
43.587502,43.855,43.3125,43.717499,93902400.0
43.634998,43.8475,43.522499,43.7575,109745600.0
44.105,44.299999,43.715,43.720001,117684400.0
43.4925,43.5425,43.115002,43.407501,160677200.0
43.055,43.282501,42.912498,43.099998,81906000.0
43.067501,43.384998,43.0,43.125,95273600.0
42.924999,43.0975,42.865002,43.037498,77636800.0
43.1675,43.2225,42.197498,42.299999,141095200.0
42.342499,42.75,42.205002,42.622501,93420800.0
42.330002,42.610001,42.227501,42.2575,102693200.0
42.252499,42.549999,41.615002,41.875,114240000.0
42.41,42.880001,42.099998,42.264999,109400800.0
42.450001,43.154999,42.407501,43.119999,130169600.0
42.762501,42.9175,42.125,42.487499,159037200.0
42.962502,43.035,42.110001,42.607498,166108800.0
42.369999,43.23,41.790001,43.157501,166665600.0
43.267502,43.717499,42.965,43.575001,105715200.0
43.522499,43.77,43.334999,43.762501,82867200.0
43.7425,43.875,43.662498,43.775002,56106800.0
43.740002,43.75,43.262501,43.34,102355600.0
43.285,43.424999,42.695,42.695,100525200.0
42.494999,42.639999,42.389999,42.572498,65049600.0
42.537498,42.8475,42.41,42.759998,87598000.0
42.775002,42.967499,42.575001,42.794998,94550000.0
42.27,42.580002,42.095001,42.4925,116632400.0
42.834999,43.369999,42.794998,43.259998,99130000.0
43.4925,43.625,43.349998,43.375,67928400.0
43.6675,43.845001,43.567501,43.7775,100582000.0
43.970001,44.025002,43.285,43.7775,117930400.0
44.060001,44.060001,43.5825,43.665001,97638000.0
43.702499,43.8125,43.400002,43.477501,97446000.0
43.5625,43.747501,42.93,43.092499,140105200.0
43.125,43.564999,42.779999,43.5,237594400.0
42.0275,42.125,41.32,41.650002,165573600.0
41.7225,42.485001,41.4025,42.467499,134551200.0
42.259998,42.412498,41.735001,41.974998,144187200.0
41.68,42.017502,40.93,40.9725,178803200.0
40.762501,40.900002,39.674999,39.822498,177816800.0
39.352501,39.4575,39.195,39.307499,68002000.0
39.102501,39.387501,38.817501,39.227501,84828400.0
39.275002,39.355,39.049999,39.072498,71028800.0
39.0425,39.422501,38.875,39.2225,87937200.0
39.0625,39.4375,38.990002,39.1525,95896400.0
38.994999,39.27,38.755001,39.1875,170336800.0
39.939999,40.177502,39.900002,40.105,65496800.0
40.1175,40.217499,39.807499,39.945,75989200.0
39.970001,40.0,39.412498,39.474998,96486000.0
39.247501,39.32,39.102501,39.182499,65576800.0
39.0,39.342499,38.932499,39.087502,64500400.0
39.137501,39.244999,38.9375,38.9925,67622400.0
38.974998,39.5,38.775002,39.014999,62468000.0
38.959999,39.182499,38.872501,38.952499,65051600.0
38.825001,38.872501,38.639999,38.7425,69630400.0
38.8475,38.860001,38.512501,38.544998,85135200.0
38.369999,38.465,38.115002,38.407501,80655200.0
38.619999,38.772499,38.477501,38.502499,64921200.0
38.452499,38.612499,38.18,38.564999,74795200.0
38.529999,38.532501,38.0,38.302502,105199200.0
38.32,38.57,38.174999,38.4725,88022000.0
38.557499,38.68,38.384998,38.450001,102016800.0
38.285,38.48,37.922501,37.945,146640000.0
37.637501,37.9575,37.290001,37.497501,177549200.0
37.9725,38.067501,37.639999,37.884998,186581600.0
38.3475,38.950001,38.1875,38.950001,150046800.0
39.017502,39.564999,38.4575,39.474998,211805600.0
39.682499,39.942501,39.610001,39.877499,83242400.0
39.6675,40.125,39.5,40.0275,113077600.0
39.970001,40.2425,39.5,39.6175,196458400.0
39.57,39.849998,39.522499,39.747501,95042800.0
39.912498,39.990002,39.477501,39.967499,179629600.0
40.215,40.990002,39.692501,40.6525,286856000.0
40.375,40.512501,39.9725,40.125,126323200.0
39.657501,40.287498,39.6325,40.215,114446000.0
40.314999,40.560001,40.09,40.522499,87714000.0
40.477501,40.747501,40.130001,40.677502,86606800.0
40.52,41.0625,40.139999,40.9375,117874000.0
41.012501,41.235001,40.907501,41.200001,66364400.0
41.0,41.130001,40.869999,40.91,107140400.0
40.837502,40.9725,40.6525,40.950001,109078400.0
40.727501,40.779999,40.0,40.025002,118067600.0
40.3675,40.5,39.982498,40.035,103864000.0
39.965,40.139999,39.817501,39.912498,101920400.0
39.817501,40.185001,39.637501,40.107498,79275600.0
39.994999,40.1175,39.720001,39.767502,77596400.0
39.945,40.0,39.505001,39.557499,86418400.0
39.302502,39.4725,38.7775,39.375,105474000.0
39.375,39.875,39.18,39.465,109712400.0
39.465,40.177502,39.459999,40.130001,111762400.0
40.237499,40.627499,40.037498,40.485001,110686400.0
40.400002,40.549999,40.035,40.165001,117862000.0
39.962502,40.052502,39.6875,39.830002,88490800.0
39.369999,39.642502,39.017502,39.150002,105028400.0
38.830002,40.0,38.657501,39.974998,163217200.0
40.264999,40.317501,39.7775,39.814999,104526000.0
40.02,40.4575,39.567501,39.650002,144823600.0
39.702499,39.73,39.1675,39.264999,87481200.0
39.0975,39.349998,38.922501,39.017502,82239600.0
38.892502,39.302502,38.755001,39.262501,108389200.0
39.285,39.9375,39.040001,39.82,279747200.0
37.512501,37.555,37.102501,37.275002,141474400.0
37.182499,37.5825,37.032501,37.474998,79383600.0
37.375,37.557499,37.297501,37.4725,68854800.0
37.639999,38.497501,36.825001,38.4375,129905200.0
38.365002,38.482498,38.264999,38.337502,63124000.0
38.185001,38.459999,37.950001,37.950001,75415600.0
38.022499,38.110001,37.474998,37.645,85972800.0
37.567501,37.610001,37.220001,37.497501,105010400.0
37.584999,37.935001,37.547501,37.875,68974800.0
37.755001,37.855,37.487499,37.619999,83692000.0
37.52,37.532501,37.1675,37.299999,71475200.0
37.389999,37.724998,37.142502,37.205002,95174000.0
37.259998,37.3325,36.8325,36.9925,80528400.0
36.942501,37.122501,36.360001,36.375,100797600.0
36.435001,36.544998,36.205002,36.467499,99538000.0
36.3825,36.462502,36.095001,36.182499,79127200.0
36.264999,36.487499,35.842499,36.0275,84362400.0
36.044998,36.1875,35.724998,35.724998,76806800.0
35.682499,35.875,35.602501,35.755001,96515200.0
36.022499,36.197498,35.68,35.922501,86278400.0
35.875,36.325001,35.775002,36.220001,57111200.0
36.005001,36.240002,35.945,36.112499,92096400.0
35.919998,36.282501,35.57,36.177502,125997600.0
36.4575,36.5275,35.790001,36.122501,88329600.0
35.932499,36.540001,35.904999,36.252499,99047600.0
36.455002,37.07,36.345001,36.7925,102769600.0
36.57,36.790001,36.2775,36.282501,141757600.0
36.407501,36.674999,36.279999,36.442501,76425200.0
36.467499,36.517502,36.1525,36.380001,85063200.0
36.252499,36.717499,36.235001,36.717499,99600400.0
36.584999,36.685001,35.915001,35.915001,130165600.0
35.567501,36.125,35.549999,35.945,201444400.0
36.072498,36.119999,35.552502,35.830002,128661600.0
36.290001,36.875,35.959999,36.875,126124800.0
36.647499,36.862499,36.287498,36.790001,136661600.0
36.355,36.522499,35.627499,36.435001,289229200.0
37.244999,38.797501,36.505001,38.797501,259530800.0
38.747501,38.884998,38.599998,38.8125,85003200.0
38.842499,38.994999,38.619999,38.755001,84278400.0
38.612499,38.952499,38.445,38.474998,106499600.0
38.482498,38.612499,38.365002,38.584999,101326800.0
38.862499,38.862499,38.2225,38.395,111082800.0
38.294998,38.3325,38.055,38.2925,65616400.0
38.189999,38.5425,38.095001,38.4925,97804800.0
38.4175,38.607498,38.3325,38.355,80507600.0
38.4025,38.560001,38.327499,38.5,87710400.0
38.467499,38.587502,38.2575,38.432499,76942400.0
38.334999,38.5425,38.1675,38.459999,76712000.0
38.450001,38.724998,38.327499,38.724998,79675600.0
38.497501,38.645,38.227501,38.5,91865600.0
38.264999,38.494999,38.157501,38.345001,107843200.0
38.134998,38.334999,37.782501,37.817501,134272800.0
37.5625,38.642502,37.427502,38.400002,203070800.0
38.8675,39.014999,38.68,38.985001,80194000.0
38.924999,39.162498,38.762501,39.002499,104038800.0
39.025002,39.105,38.6675,38.674999,130108000.0
38.487499,38.517502,38.077499,38.112499,109020400.0
38.314999,38.485001,38.0275,38.407501,103222800.0
38.497501,38.720001,38.362499,38.467499,156521600.0
38.252499,38.424999,37.2575,37.2575,195009600.0
37.240002,37.244999,36.689999,36.689999,109310800.0
36.6325,36.785,36.452499,36.630001,93487600.0
36.764999,36.872501,36.067501,36.397499,182788000.0
36.877499,37.022499,36.709999,36.884998,181408800.0
36.645,36.799999,36.240002,36.275002,134411600.0
35.912498,36.075001,35.817501,36.022499,83441600.0
35.947498,36.040001,35.827499,35.98,56985200.0
35.919998,36.150002,35.845001,36.1175,80164800.0
36.1325,36.224998,35.967499,35.977501,75486000.0
35.91,35.987499,35.794998,35.875,68537200.0
35.567501,35.669998,35.462502,35.610001,69283600.0
35.610001,35.73,35.290001,35.305,93278400.0
35.169998,35.5,35.112499,35.470001,69313600.0
35.299999,35.509998,35.2775,35.352501,58790000.0
35.4575,35.470001,35.217499,35.369999,66328400.0
35.262501,35.595001,35.262501,35.477501,71291600.0
35.450001,35.537498,35.252499,35.400002,81400000.0
35.407501,35.837502,35.014999,35.735001,121517600.0
35.7925,35.970001,35.724998,35.900002,75733600.0
35.834999,36.044998,35.817501,35.932499,66688800.0
35.915001,36.130001,35.862499,36.072498,84596000.0
36.005001,36.365002,35.952499,36.055,110871600.0
36.192501,36.2225,35.7925,35.8125,79565600.0
35.924999,36.029999,35.762501,35.927502,79942800.0
35.915001,36.067501,35.752499,35.93,78646800.0
35.982498,36.125,35.875,36.047501,84829200.0
36.029999,36.122501,35.797501,35.919998,116760000.0
35.950001,36.009998,35.154999,35.227501,133499200.0
35.220001,35.305,34.654999,34.8475,94300400.0
35.16,35.435001,35.087502,35.375,89582400.0
35.23,35.395,35.1525,35.314999,81385200.0
35.355,35.400002,34.939999,34.962502,103440800.0
34.959999,35.700001,34.932499,35.5275,158119600.0
35.365002,35.375,35.057499,35.099998,86168000.0
34.997501,35.25,34.9725,35.25,175540000.0
35.172501,35.255001,35.064999,35.18,76928000.0
35.115002,35.1875,34.7575,34.852501,102767200.0
34.747501,34.912498,34.709999,34.825001,61236400.0
34.799999,34.857498,34.705002,34.712502,69686800.0
34.785,34.84,34.66,34.8125,78451200.0
34.669998,34.697498,34.262501,34.685001,88623600.0
34.75,34.950001,34.705002,34.737499,74828800.0
34.880001,34.994999,34.697498,34.764999,69785200.0
34.834999,34.942501,34.650002,34.842499,87000000.0
34.945,34.9575,34.647499,34.695,84432400.0
34.740002,35.07,34.689999,35.0,104844000.0
34.947498,35.037498,34.400002,34.4725,145658400.0
34.247501,34.360001,34.174999,34.27,93931600.0
34.232498,34.360001,34.07,34.285,81029600.0
34.165001,34.165001,33.82,33.977501,87106400.0
34.1325,34.369999,34.075001,34.345001,83152800.0
34.2775,34.279999,34.0275,34.107498,83347600.0
34.174999,34.1875,33.994999,34.057499,98028800.0
33.93,33.9575,33.775002,33.775002,88792800.0
33.837502,33.974998,33.709999,33.9175,90338400.0
33.877499,34.067501,33.654999,33.880001,142492400.0
33.755001,33.772499,33.3125,33.3675,132904800.0
33.322498,33.455002,33.1875,33.27,92141600.0
33.029999,33.235001,33.012501,33.115002,80262000.0
33.105,33.112499,32.779999,32.912498,113399600.0
33.009998,33.055,32.805,32.837502,92016400.0
32.8825,33.022499,32.612499,32.634998,152735200.0
32.572498,32.625,32.224998,32.282501,107383600.0
32.27,32.297501,32.040001,32.077499,98029200.0
32.1325,32.3475,31.945,31.995001,134841600.0
32.1875,32.622501,31.752501,31.7575,447940000.0
30.3375,30.3475,30.155001,30.2875,196804000.0
30.407499,30.407499,30.165001,30.2325,121510000.0
30.487499,30.5875,30.4,30.535,82251600.0
30.485001,30.610001,30.4,30.4175,105350400.0
30.469999,30.525,30.07,30.105,129510400.0
29.9925,30.025,29.875,29.887501,92844000.0
30.02,30.202499,29.942499,30.0,88200800.0
30.0,30.112499,29.932501,30.112499,130391600.0
29.945,30.022499,29.842501,29.85,102389200.0
29.997499,30.125,29.9275,30.0,94852000.0
30.0,30.059999,29.555,29.584999,137759200.0
29.76,29.905001,29.702499,29.7775,104447600.0
29.8125,29.825001,29.5525,29.725,108344800.0
29.9375,29.9825,29.65,29.684999,110354400.0
29.7775,29.844999,29.575001,29.692499,97848400.0
29.747499,29.8575,29.485001,29.487499,134247600.0
29.477501,29.540001,29.1175,29.195,127007600.0
29.1525,29.215,28.952499,28.98,88774400.0
29.004999,29.127501,28.9375,28.9625,84472400.0
29.0375,29.0825,28.690001,28.950001,115127600.0
