;acceptedDate;costAndExpenses;costOfRevenue;date;depreciationAndAmortization;ebitda;ebitdaratio;eps;epsdiluted;fillingDate;generalAndAdministrativeExpenses;grossProfit;grossProfitRatio;incomeBeforeTax;incomeBeforeTaxRatio;incomeTaxExpense;interestExpense;netIncome;netIncomeRatio;operatingExpenses;operatingIncome;operatingIncomeRatio;otherExpenses;period;reportedCurrency;researchAndDevelopmentExpenses;revenue;sellingAndMarketingExpenses;symbol;totalOtherIncomeExpensesNet;weightedAverageShsOut;weightedAverageShsOutDil;yearInt;accountPayables;accumulatedOtherComprehensiveIncomeLoss;cashAndCashEquivalents;cashAndShortTermInvestments;commonStock;deferredRevenue;deferredRevenueNonCurrent;deferredTaxLiabilitiesNonCurrent;goodwill;goodwillAndIntangibleAssets;intangibleAssets;inventory;longTermDebt;longTermInvestments;netDebt;netReceivables;otherAssets;otherCurrentAssets;otherCurrentLiabilities;otherLiabilities;otherNonCurrentAssets;otherNonCurrentLiabilities;othertotalStockholdersEquity;propertyPlantEquipmentNet;retainedEarnings;shortTermDebt;shortTermInvestments;taxAssets;taxPayables;totalAssets;totalCurrentAssets;totalCurrentLiabilities;totalDebt;totalInvestments;totalLiabilities;totalLiabilitiesAndStockholdersEquity;totalNonCurrentAssets;totalNonCurrentLiabilities;totalStockholdersEquity;assetTurnover;capitalExpenditureCoverageRatio;cashConversionCycle;cashFlowCoverageRatios;cashFlowToDebtRatio;cashPerShare;cashRatio;companyEquityMultiplier;currentRatio;daysOfInventoryOutstanding;daysOfPayablesOutstanding;daysOfSalesOutstanding;debtEquityRatio;debtRatio;dividendPaidAndCapexCoverageRatio;dividendPayoutRatio;dividendYield;ebitPerRevenue;ebtPerEbit;effectiveTaxRate;enterpriseValueMultiple;fixedAssetTurnover;freeCashFlowOperatingCashFlowRatio;freeCashFlowPerShare;grossProfitMargin;interestCoverage;inventoryTurnover;longTermDebtToCapitalization;netIncomePerEBT;netProfitMargin;operatingCashFlowPerShare;operatingCashFlowSalesRatio;operatingCycle;operatingProfitMargin;payablesTurnover;payoutRatio;pretaxProfitMargin;priceBookValueRatio;priceCashFlowRatio;priceEarningsRatio;priceEarningsToGrowthRatio;priceFairValue;priceSalesRatio;priceToBookRatio;priceToFreeCashFlowsRatio;priceToOperatingCashFlowsRatio;priceToSalesRatio;quickRatio;receivablesTurnover;returnOnAssets;returnOnCapitalEmployed;returnOnEquity;shortTermCoverageRatios;totalDebtToCapitalization;accountsPayables;accountsReceivables;acquisitionsNet;capitalExpenditure;cashAtBeginningOfPeriod;cashAtEndOfPeriod;changeInWorkingCapital;commonStockIssued;commonStockRepurchased;debtRepayment;deferredIncomeTax;dividendsPaid;effectOfForexChangesOnCash;freeCashFlow;investmentsInPropertyPlantAndEquipment;netCashProvidedByOperatingActivities;netCashUsedForInvestingActivites;netCashUsedProvidedByFinancingActivities;netChangeInCash;operatingCashFlow;otherFinancingActivites;otherInvestingActivites;otherNonCashItems;otherWorkingCapital;purchasesOfInvestments;salesMaturitiesOfInvestments;stockBasedCompensation;adjClose;change;changeOverTime;changePercent;close;high;indexDate;label;low;open;unadjustedVolume;volume;vwap
225;2019-10-30 18:12:36;196244000000;161782000000;2020-06-30;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;90.879066;1.18;0.01311;1.311;91.199997;91.495003;20200630;June 30, 20;90.0;90.019997;35055800.0;35055800.0;90.89833
226;2019-10-30 18:12:36;196244000000;161782000000;2020-06-29;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;90.126732;2.1325;0.02415;2.415;90.445;90.542503;20200629;June 29, 20;87.82;88.3125;32661500.0;32661500.0;89.6025
227;2019-10-30 18:12:36;196244000000;161782000000;2020-06-26;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;88.096405;-2.695;-0.02958;-2.958;88.407501;91.330002;20200626;June 26, 20;88.254997;91.102501;51314200.0;51314200.0;89.33083
228;2019-10-30 18:12:36;196244000000;161782000000;2020-06-25;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;90.889038;1.035;0.01148;1.148;91.209999;91.25;20200625;June 25, 20;89.392502;90.175003;34380600.0;34380600.0;90.6175
229;2019-10-30 18:12:36;196244000000;161782000000;2020-06-24;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;89.698242;-1.235;-0.01353;-1.353;90.014999;92.197502;20200624;June 24, 20;89.629997;91.25;48155800.0;48155800.0;90.61417
230;2019-10-30 18:12:36;196244000000;161782000000;2020-06-23;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;91.310051;0.6325;0.00695;695;91.6325;93.095001;20200623;June 23, 20;90.567497;91.0;53038900.0;53038900.0;91.765
231;2019-10-30 18:12:36;196244000000;161782000000;2020-06-22;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;89.401787;1.8825;0.02143;2.143;89.717499;89.864998;20200622;June 22, 20;87.787498;87.834999;33861300.0;33861300.0;89.12333
232;2019-10-30 18:12:36;196244000000;161782000000;2020-06-19;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;87.122337;-1.23;-0.01387;-1.387;87.43;89.139999;20200619;June 19, 20;86.287498;88.660004;66119000.0;66119000.0;87.61917
233;2019-10-30 18:12:36;196244000000;161782000000;2020-06-18;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;87.623077;0.08;0.00091;91;87.932503;88.362503;20200618;June 18, 20;87.305;87.852501;24205100.0;24205100.0;87.86667
234;2019-10-30 18:12:36;196244000000;161782000000;2020-06-17;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;87.588196;-0.89;-0.01002;-1.002;87.897499;88.849998;20200617;June 17, 20;87.772499;88.787498;28532000.0;28532000.0;88.17333
235;2019-10-30 18:12:36;196244000000;161782000000;2020-06-16;12547000000;76477000000;0.29394559025882677;2.9925;2.9725;2019-10-31 00:00:00;18245000000;98392000000;0.3781776810903472;65737000000;0.2526655238417367;10481000000;3576000000;55256000000;0.21238094505984456;34462000000;63930000000;0.24572017188496928;422000000;FY;USD;16217000000;260174000000;0.0;AAPL;422000000;18471336000;18595652000;2019;46236000000;-584000000;48844000000;100557000000;45174000000;5522000000;0.0;0.0;0.0;0.0;0.0;-289000000;91807000000;0.0;59203000000;45804000000;0.0;12352000000;37720000000.0;0.0;32978000000;20958000000;0.0;37378000000;45898000000;16240000000;51713000000;0.0;0.0;338516000000;162819000000;105718000000;108047000000;0.0;248028000000;338516000000;175697000000;142310000000;90488000000;0.7685722388306608;-6.611815150071463;-30.791672956210974;0.642229770377706;0.642229770377706;5.443948396585932;0.46202160464632325;3.7410043320661304;1.540125617208044;9.263638723714628;104.31407696777144;64.25876528784583;2.7410043320661304;0.7326921031797611;19.14762693156733;0.25551976255972203;0.012276627205241504;0.24572017188496928;1.0282652901611138;0.1594383680423506;15.812264813883075;6.960618545668575;0.848755602311539;3.1885078588792926;0.3781776810903472;17.87751677852349;39.40136385776912;0.5036177624180587;0.8405616319576494;0.21238094505984456;3.7566854936751732;0.2667099710193947;73.52240401156047;0.24572017188496928;3.4990483605848257;0.25551976255972203;0.2526655238417367;12.709658475945274;16.573785882482397;20.813514843118142;-62.49257831646355;12.709658475945274;4.420393952398533;12.709658475945274;19.527159334612467;16.573785882482397;4.420393952398533;1.3844473032028604;5.68015893808401;0.16323009842961633;0.2746157613037913;0.6106445053487756;4.272844827586207;0.5442214219155312;-1923000000;245000000;0.0;-10495000000;25913000000;50224000000;42628000000;781000000;-66897000000;-8805000000;-340000000;-14119000000;0.0;58896000000;-10495000000;69391000000;45896000000;-90976000000;24311000000;69391000000;-2922000000;-1078000000;-652000000;57101000000;-40631000000;98724000000;6068000000;87.710258;155;0.00176;176;88.019997;88.300003;20200616;June 16, 20;86.18;87.864998;41357200.0;41357200.0;87.5
